Unnamed: 0,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,OrderCount,DaySinceLastOrder,CashbackAmount
1062,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
885,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
2262,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Others,1,0,1.0,1,0.0,3,46.0,7489.0
692,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
959,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
2291,1,Desktop,0,0,No Payment Information Required,Female,0,1,Home Appliances,4,0,1.0,0,0.0,5,38.0,2490.0
2204,1,Desktop,0,0,Mips,Female,0,1,Electronics,2,0,1.0,0,0.0,1,58.0,0.0
2212,1,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,56.0,0.0
1288,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,1.0,1,0.0,1,88.0,0.0
1597,5,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,1.0,0,0.0,1,172.0,0.0
1719,4,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,1.0,1,0.0,1,150.0,0.0
965,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
1161,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
902,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
111,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
2071,2,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,1.0,1,0.0,2,90.0,0.0
721,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1696,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,2,0,0.0,0,0.0,2,146.0,0.0
1041,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
844,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
2093,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,85.0,0.0
1593,5,Desktop,0,0,No Payment Information Required,Female,0,1,Beauty & Fitness,5,0,1.0,1,0.0,2,173.0,3590.0
690,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
384,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1901,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,117.0,0.0
1539,7,Desktop,0,0,Installment,Male,0,1,Electronics,5,0,1.0,0,0.0,3,147.0,0.0
1904,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,117.0,0.0
123,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1533,7,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,1.0,0,0.0,2,178.0,0.0
2063,3,Desktop,0,0,Mips,Male,0,1,Electronics,1,0,1.0,0,0.0,1,93.0,0.0
865,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1734,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,2.0,0,0.0,4,147.0,9989.0
704,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1968,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,1,0,2.0,0,0.0,5,111.0,2589.97
740,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
895,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,1.0,0,0.0,0,0.0,0.0
1181,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,176.0,0.0
1003,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1893,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,119.0,0.0
766,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
746,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1646,5,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,0,0.0,2,163.0,0.0
696,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
1784,4,Desktop,0,0,Installment,Male,0,1,Electronics,5,0,1.0,0,0.0,2,48.0,0.0
1577,5,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,2.0,1,0.0,2,179.0,46985.0
969,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1862,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,123.0,0.0
929,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
805,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
670,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1860,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,3,0,2.0,1,0.0,3,124.0,7989.0
682,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
1312,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2.0,0,0.0,1,78.0,0.0
1158,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
89,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
2227,1,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,3,0,1.0,0,0.0,1,53.0,0.0
1714,4,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,5,0,1.0,1,0.0,1,151.0,0.0
1405,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,180.0,0.0
994,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
771,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
607,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1083,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
510,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
2288,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,39.0,0.0
2064,3,Desktop,0,0,Pay Now,Male,0,1,Others,3,0,1.0,1,0.0,1,93.0,0.0
1659,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,3,0,1.0,1,0.0,2,77.0,0.0
1473,10,Desktop,0,0,Installment,Male,0,1,Home Appliances,4,0,1.0,1,0.0,2,111.0,0.0
1677,5,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,2.0,1,0.0,8,159.0,12989.0
1685,5,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,157.0,0.0
1511,8,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,176.0,0.0
823,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1150,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
703,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
917,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
198,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
150,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
2061,3,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,5,0,1.0,0,0.0,1,93.0,0.0
899,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
2028,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,5,0,2.0,0,0.0,1,99.0,0.0
784,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
305,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
36,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
548,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
645,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1409,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,3.0,1,0.0,2,50.0,0.0
1950,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,4,0,2.0,1,0.0,2,113.0,0.0
1513,8,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2.0,1,0.0,2,122.0,0.0
572,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
218,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
453,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
347,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
204,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
745,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
484,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1915,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,117.0,0.0
209,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1145,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
2147,2,Desktop,0,0,No Payment Information Required,Female,0,1,Home Appliances,5,0,4.0,1,0.0,11,70.0,1490.0
1284,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,160.0,0.0
1907,3,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,0,0.0,2,116.0,0.0
1702,5,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,5,0,2.0,1,0.0,1,153.0,0.0
1872,3,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,2.0,1,0.0,1,122.0,0.0
2332,0,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,5,0,2.0,1,0.0,2,5.0,0.0
419,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1054,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
269,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
530,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
469,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
2074,2,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,89.0,0.0
1248,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,3,0,2.0,0,0.0,11,64.0,0.0
983,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
138,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
110,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,1.0,1,0.0,0,0.0,0.0
936,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1410,12,Desktop,0,0,Pay Now,Female,0,1,Others,2,0,1.0,0,0.0,2,43.0,0.0
1461,11,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,1.0,0,0.0,2,96.0,0.0
1043,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1479,10,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,0,0.0,2,155.0,0.0
967,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1237,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,2,0,0.0,1,0.0,1,57.0,0.0
98,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1251,12,Desktop,0,0,Installment,Female,0,1,Electronics,3,2,0.0,2,0.0,0,1.0,165.0
2270,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,45.0,0.0
765,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
2256,1,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,4,0,0.0,0,0.0,1,48.0,0.0
1655,5,Desktop,0,0,Pay Now,Male,0,1,Electronics,3,0,1.0,1,0.0,1,162.0,0.0
795,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1643,5,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,2.0,1,0.0,13,164.0,7689.0
839,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1377,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,0,0.0,1,73.0,0.0
2200,1,Desktop,0,0,No Payment Information Required,Female,0,1,Home Appliances,1,0,1.0,1,0.0,6,60.0,2289.97
1200,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,0.0,0,0.0,1,145.0,0.0
1271,12,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,2,0,1.0,1,0.0,1,79.0,0.0
2286,1,Desktop,0,0,No Payment Information Required,Female,0,1,Electronics,5,0,2.0,0,0.0,6,39.0,4990.0
1130,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
2091,2,Desktop,0,0,Mips,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,85.0,0.0
234,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
447,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1283,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,5,0,2.0,0,0.0,1,120.0,0.0
1579,5,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,1.0,1,0.0,1,179.0,0.0
1245,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,85.0,0.0
2287,1,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,2,0,1.0,1,0.0,1,39.0,0.0
1425,12,Desktop,0,0,Installment,Female,0,1,Others,1,0,1.0,0,0.0,2,148.0,0.0
1721,4,Desktop,0,0,Mips,Female,0,1,Electronics,4,0,1.0,0,0.0,1,150.0,0.0
1668,5,Desktop,0,0,Installment,Male,0,1,Electronics,5,0,1.0,0,0.0,18,147.0,0.0
1814,4,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,2,0,1.0,0,0.0,1,131.0,0.0
787,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
943,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
239,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1556,5,Desktop,0,0,Mips,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,183.0,0.0
429,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
882,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1671,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,2,0,4.0,1,0.0,7,159.0,14489.0
1074,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1423,12,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,1.0,1,0.0,2,143.0,0.0
454,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1273,12,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,1.0,0,0.0,1,175.0,0.0
1927,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,2.0,0,0.0,1,115.0,0.0
1543,6,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,2,0,2.0,1,0.0,2,31.0,0.0
1639,5,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,1,0.0,3,166.0,0.0
1133,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
133,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
1876,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,119.0,0.0
926,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1729,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,3.0,1,0.0,1,148.0,0.0
1806,4,Desktop,0,0,Mips,Male,0,1,Home Appliances,3,0,1.0,1,0.0,1,132.0,0.0
646,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
739,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1838,4,Desktop,0,0,Installment,Male,0,1,Electronics,5,0,1.0,1,0.0,1,126.0,0.0
2199,1,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,1.0,1,0.0,1,60.0,0.0
1208,12,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,2.0,0,0.0,6,115.0,0.0
411,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
875,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
736,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
847,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
627,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1571,5,Desktop,0,0,Pay Now,Male,0,1,Others,2,0,1.0,1,0.0,3,113.0,0.0
1367,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,5,0,2.0,1,0.0,3,103.0,0.0
681,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
606,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1917,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,3,0,1.0,1,0.0,1,117.0,0.0
874,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1661,5,Desktop,0,0,Pay Now,Male,0,1,Electronics,1,0,1.0,0,0.0,1,162.0,0.0
851,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
258,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
702,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1753,4,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,143.0,0.0
438,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1796,4,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,135.0,0.0
1051,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
92,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
506,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
698,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
884,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
302,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1285,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,0,0.0,2,113.0,0.0
91,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1931,3,Desktop,0,0,Mips,Male,0,1,Home Appliances,2,0,1.0,1,0.0,1,115.0,0.0
2062,3,Desktop,0,0,Pay Now,Male,0,1,Electronics,3,0,1.0,0,0.0,1,93.0,0.0
686,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1820,4,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,2.0,1,0.0,1,129.0,0.0
2281,1,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,1.0,0,0.0,1,40.0,0.0
2290,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,39.0,0.0
1209,12,Desktop,0,0,Pay Now,Female,0,1,Others,2,0,2.0,1,0.0,1,169.0,0.0
834,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1523,8,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,4,0,2.0,0,0.0,3,85.0,0.0
2001,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,1.0,1,0.0,4,103.0,9989.0
2087,2,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,2.0,1,0.0,4,86.0,0.0
814,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
587,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
475,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
2011,3,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,5,101.0,0.0
595,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
1225,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,1.0,0,0.0,1,138.0,0.0
237,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1241,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,2.0,0,0.0,1,42.0,0.0
515,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
13,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1369,12,Desktop,0,0,Pay on Delivery,Female,0,1,Others,5,0,1.0,1,0.0,1,52.0,0.0
1763,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2.0,1,0.0,1,141.0,0.0
1976,3,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,1.0,1,0.0,3,72.0,0.0
359,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
2072,2,Desktop,0,0,Installment,Male,0,1,Home Appliances,2,0,2.0,1,0.0,1,90.0,0.0
952,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
374,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
829,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
1067,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
2300,1,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,33.0,0.0
460,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
328,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
2004,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,103.0,0.0
1751,4,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,1.0,0,0.0,1,143.0,0.0
939,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
279,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1491,9,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,1,0.0,2,159.0,0.0
132,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
2084,2,Desktop,0,0,Pay Now,Male,0,1,Electronics,1,0,1.0,1,0.0,1,87.0,0.0
147,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
170,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
843,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1253,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,0,0.0,1,152.0,0.0
1993,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,2,0,2.0,1,0.0,4,105.0,18988.0
54,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
251,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1444,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,159.0,0.0
792,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
2279,1,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,2.0,1,0.0,4,41.0,11989.0
1319,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,75.0,0.0
2331,0,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,1.0,1,0.0,2,6.0,0.0
254,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
